Student_ID,Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Attendance (%),Study_Hours_per_Week,Sleep_Hours_per_Night,Stress_Level (1-10),Age,Final_Score,Total_Score,Gender_Encoded,Extracurricular_Activities_Encoded,Internet_Access_at_Home_Encoded,Department_Business,Department_CS,Department_Engineering,Department_Mathematics,Parent_Education_Level_Bachelor's,Parent_Education_Level_High School,Parent_Education_Level_Master's,Parent_Education_Level_PhD,Family_Income_Level_High,Family_Income_Level_Low,Family_Income_Level_Medium
S4162,79.29,53.19,81.86,57.2,92.66,98.64,16.0,5.3,8,20,54.35,72.3035,0,1,1,1,0,0,0,0,0,1,0,0,1,0
S4163,82.02,66.24,62.87,69.5,51.45,78.01,6.7,6.9,7,22,75.89,66.4085,1,1,1,1,0,0,0,0,1,0,0,0,0,1
S4164,91.78,68.59,89.16,14.4,88.56,62.7,20.1,7.7,5,24,72.05,78.27199999999999,1,0,0,0,0,0,1,0,0,0,1,1,0,0
S4165,50.83,74.04,60.13,93.3,94.13,61.5,28.4,7.6,10,19,55.64,71.5575,0,0,1,0,1,0,0,0,0,0,1,0,0,1
S4166,97.09,58.45,98.26,28.5,50.81,80.57,12.3,5.4,10,24,67.78,66.77,1,1,1,0,0,1,0,0,0,1,0,0,0,1
S4167,43.55,78.88,50.29,65.6,77.95,76.14,14.8,5.8,6,19,94.58,73.7035,0,0,1,1,0,0,0,1,0,0,0,0,0,1
S4168,99.03,71.79,78.49,60.7,67.43,50.38,19.7,8.6,10,20,65.6,73.136,1,1,1,0,0,1,0,0,0,0,1,0,1,0
S4169,91.47,97.36,54.42,63.7,52.54,91.5,7.3,8.2,3,23,77.79,72.161,0,0,1,1,0,0,0,1,0,0,0,0,0,1
S4170,79.62,96.81,70.38,87.89999999999999,70.89,85.21,28.8,5.3,3,19,42.12,69.69449999999999,0,1,0,0,0,1,0,0,0,0,1,1,0,0
S4171,84.1,78.27,81.75,29.6,82.2,83.09,16.7,6.9,4,20,44.67,69.838,1,1,0,0,1,0,0,0,1,0,0,0,0,1
S4172,44.36,82.22,84.48,74.9,95.95,53.44,7.9,4.5,2,24,44.88,71.185,0,0,0,0,0,0,1,0,1,0,0,1,0,0
S4173,42.49,56.89,89.28,59.8,81.03,68.1,13.4,7.3,6,19,86.69,72.8065,1,1,0,0,1,0,0,0,0,0,1,0,0,1
S4174,46.11,61.17,79.67,7.6,92.84,96.77,14.3,7.1,3,21,61.02,67.546,1,1,1,0,0,1,0,0,0,1,0,1,0,0
S4175,45.24,95.04,62.57,41.4,56.08,93.13,13.6,5.3,2,18,53.66,59.608,0,1,0,1,0,0,0,0,1,0,0,1,0,0
S4176,72.84,84.96,94.46,83.80000000000001,60.53,64.28,22.3,6.1,9,24,84.84,76.675,1,0,0,1,0,0,0,1,0,0,0,0,1,0
S4177,52.93,59.47,90.56,31.5,98.51,57.85,13.6,7.9,1,23,50.2,69.594,0,1,0,0,0,0,1,0,1,0,0,1,0,0
S4178,91.61,78.51,58.0,48.2,94.37,72.45,13.1,5.3,4,24,54.79,75.7365,1,0,1,0,1,0,0,1,0,0,0,0,0,1
S4179,66.74,96.74,91.33,48.9,61.76,67.79,13.1,7.8,9,21,65.86,71.09299999999999,1,1,0,0,1,0,0,1,0,0,0,1,0,0
S4180,81.73,67.26,98.63,61.8,81.05,84.11,24.4,5.6,5,20,59.89,74.589,0,1,1,0,1,0,0,0,0,0,1,1,0,0
S4181,79.17,59.29,81.86,88.4,68.13,98.32,12.7,8.2,6,20,75.12,72.59400000000001,1,0,1,1,0,0,0,0,1,0,0,1,0,0
S4182,59.19,97.1,64.09,17.4,73.43,68.15,5.3,4.2,4,24,60.27,67.81899999999999,1,0,0,0,0,0,1,0,1,0,0,0,1,0
S4183,54.59,73.06,80.33,50.5,93.04,53.11,14.1,5.3,10,21,63.58,73.5125,1,1,0,1,0,0,0,0,1,0,0,0,0,1
S4184,60.55,70.86,67.13,42.400000000000006,86.79,94.88,12.0,4.9,6,24,91.77,77.524,1,1,1,0,1,0,0,0,1,0,0,1,0,0
S4185,87.8,63.38,83.8,29.6,61.92,51.9,27.7,8.5,7,18,93.07,74.3805,1,1,0,0,0,1,0,0,0,0,1,0,0,1
S4186,75.18,94.58,77.24,92.0,65.8,97.64,16.9,6.1,6,18,89.66,79.943,1,1,0,1,0,0,0,1,0,0,0,0,0,1
S4187,55.21,92.28,96.47,0.8,64.49,83.23,10.9,6.7,6,22,91.89,74.13,1,0,1,0,0,0,1,0,1,0,0,1,0,0
S4188,89.07,70.15,80.9,12.2,89.03,97.08,29.5,5.2,3,19,74.18,77.837,1,0,0,0,1,0,0,1,0,0,0,0,1,0
S4189,43.29,51.53,60.7,73.3,74.5,59.98,11.2,4.6,8,22,78.77,66.0005,0,0,0,0,0,1,0,0,1,0,0,0,1,0
S4190,81.95,72.33,86.26,26.3,97.54,52.03,24.1,7.0,8,18,73.43,80.7025,1,1,1,1,0,0,0,0,1,0,0,0,0,1
S4191,66.35,59.04,65.04,72.30000000000001,90.83,74.41,21.2,5.4,4,21,87.14,77.9615,1,1,0,0,0,1,0,0,0,1,0,0,1,0
S4192,83.88,57.14,63.62,83.2,60.56,72.53,16.6,8.6,8,19,73.06,68.108,0,1,0,0,0,1,0,0,0,1,0,0,1,0
S4193,95.65,69.65,69.59,25.5,89.3,66.57,15.1,6.4,9,21,46.66,71.48400000000001,0,1,0,0,0,0,1,0,0,1,0,1,0,0
S4194,85.0,54.95,50.6,19.2,75.3,97.88,26.8,4.7,5,22,88.57,71.745,0,0,0,1,0,0,0,0,0,0,1,0,1,0
S4195,66.52,97.87,98.46,14.5,62.69,91.13,16.9,4.1,3,20,85.64,75.4465,1,1,1,0,0,0,1,0,0,0,1,1,0,0
S4196,49.06,52.38,76.62,20.0,68.17,83.08,14.4,5.2,7,21,89.22,66.634,0,0,1,0,1,0,0,1,0,0,0,0,1,0
S4197,88.38,70.07,88.67,26.7,98.61,58.14,13.9,5.6,4,22,51.43,76.41,0,1,0,0,0,1,0,0,0,0,1,1,0,0
S4198,67.64,58.14,62.89,86.89999999999999,74.2,86.72,11.9,5.0,8,22,56.3,65.836,1,0,0,0,0,0,1,0,0,1,0,0,0,1
S4199,44.52,84.44,87.33,77.0,85.98,86.35,15.2,5.8,3,22,57.75,72.1585,1,0,1,0,0,0,1,0,0,0,1,0,0,1
S4200,83.14,53.94,78.36,0.2,73.85,71.25,8.0,8.4,1,20,70.48,68.18299999999999,0,1,0,0,1,0,0,0,0,1,0,1,0,0
S4201,57.51,77.34,71.21,87.4,68.58,96.24,6.6,4.2,5,20,48.03,64.3,0,1,0,1,0,0,0,0,1,0,0,0,1,0
S4202,42.93,88.66,98.53,7.9,89.82,58.35,18.5,8.0,6,24,63.12,72.7125,1,1,0,0,0,0,1,0,0,1,0,1,0,0
S4203,94.17,97.5,74.69,65.5,92.42,63.37,16.4,6.1,9,20,50.93,79.953,1,0,0,0,0,1,0,0,0,1,0,0,1,0
S4204,68.99,84.93,82.87,15.1,53.59,53.16,9.3,8.5,3,19,55.89,62.1795,1,0,0,0,0,1,0,0,1,0,0,0,1,0
S4205,56.86,54.97,50.77,6.2,63.95,89.77,7.7,7.3,6,20,82.38,61.941500000000005,1,0,0,0,0,1,0,0,1,0,0,0,0,1
S4206,82.98,54.43,65.07,76.0,75.39,81.09,8.6,4.8,8,20,91.29,76.35799999999999,1,1,1,0,0,1,0,0,1,0,0,0,0,1
S4207,93.15,86.58,94.43,46.7,65.82,65.75,12.9,8.8,10,20,41.37,68.82600000000001,0,1,0,0,0,0,1,0,1,0,0,0,1,0
S4208,40.02,60.77,87.95,59.900000000000006,89.18,58.19,16.3,4.8,4,21,73.95,72.15,1,1,1,0,0,1,0,0,0,1,0,1,0,0
S4209,81.27,72.36,76.84,42.5,55.74,52.01,9.8,5.7,10,20,42.16,60.1155,1,0,0,0,0,0,1,1,0,0,0,1,0,0
S4210,86.02,98.83,95.01,6.7,89.89,58.34,23.9,8.9,10,19,45.11,75.80799999999999,1,0,1,1,0,0,0,0,1,0,0,0,1,0
S4211,52.6,91.0,74.31,74.0,80.89,72.66,9.8,5.1,6,22,82.31,77.5155,1,0,0,0,0,1,0,0,0,0,1,1,0,0
S4212,69.38,92.33,78.33,82.0,64.47,62.36,8.1,7.2,3,21,84.14,76.5655,1,0,1,1,0,0,0,0,0,0,1,0,0,1
S4213,45.36,93.04,69.11,4.1,67.22,62.95,29.9,8.9,10,18,88.84,70.252,0,1,0,0,0,0,1,0,0,0,1,0,1,0
S4214,84.8,80.98,81.0,37.6,59.14,93.78,16.2,7.4,9,20,68.45,69.70150000000001,1,1,0,0,1,0,0,0,0,1,0,1,0,0
S4215,90.85,87.2,65.95,55.7,62.63,75.76,9.3,7.3,6,24,91.59,77.774,0,1,0,1,0,0,0,0,1,0,0,0,1,0
S4216,46.49,67.95,69.27,60.5,85.86,86.46,27.4,7.1,2,24,50.01,65.3785,1,1,0,0,0,1,0,0,1,0,0,0,1,0
S4217,88.99,99.92,98.32,57.8,68.79,51.79,10.8,6.8,7,22,54.98,75.4405,0,0,0,0,1,0,0,0,1,0,0,0,0,1
S4218,86.29,63.98,55.57,69.3,84.37,68.26,28.1,8.7,7,22,48.07,68.89099999999999,0,0,1,1,0,0,0,0,0,0,1,1,0,0
S4219,60.81,79.5,55.26,96.7,75.71,73.96,8.0,6.7,1,21,87.85,76.083,1,0,0,0,0,0,1,0,1,0,0,0,1,0
S4220,81.42,64.1,52.17,39.1,57.26,59.32,26.0,7.3,4,24,53.72,59.60799999999999,1,0,1,0,0,0,1,0,0,1,0,0,1,0
S4221,40.0,55.6,66.0,55.7,74.95,56.01,9.6,7.7,1,18,49.33,58.5425,1,0,0,0,0,0,1,0,0,0,1,1,0,0
S4222,95.91,78.38,69.91,69.9,87.82,93.52,28.5,6.6,6,23,77.39,82.323,1,0,0,1,0,0,0,0,1,0,0,1,0,0
S4223,73.02,67.67,54.73,59.2,64.88,96.97,19.4,8.4,5,24,44.62,60.1555,1,1,1,0,0,0,1,1,0,0,0,1,0,0
S4224,77.22,79.16,77.46,38.7,82.4,53.94,9.7,4.1,3,24,42.69,68.5305,0,1,0,1,0,0,0,0,0,1,0,1,0,0
S4225,79.88,77.93,79.17,62.400000000000006,59.95,67.45,26.1,6.0,9,19,46.4,64.2935,1,0,1,0,0,1,0,0,0,1,0,0,1,0
S4226,73.68,77.11,87.55,65.0,56.78,97.91,14.8,7.1,9,23,40.01,61.66,1,0,1,0,0,1,0,0,0,1,0,1,0,0
S4227,91.41,56.17,98.8,58.5,68.01,54.16,23.3,4.1,6,22,81.82,75.8,0,1,0,1,0,0,0,1,0,0,0,0,1,0
S4228,76.58,72.01,80.97,20.5,69.46,82.18,21.1,8.7,6,23,73.73,70.681,1,0,1,1,0,0,0,0,1,0,0,0,1,0
S4229,94.47,90.6,55.58,50.6,88.05,98.61,22.9,8.1,9,24,52.59,75.411,0,0,1,0,1,0,0,0,1,0,0,1,0,0
S4230,74.94,65.76,54.43,88.4,73.0,98.91,13.6,5.1,2,22,53.98,66.363,1,1,1,0,0,0,1,1,0,0,0,0,0,1
S4231,50.27,72.19,88.88,86.89999999999999,54.06,73.56,28.5,5.7,1,23,88.66,69.985,0,0,1,0,0,1,0,0,1,0,0,0,0,1
S4232,94.81,74.69,82.52,75.1,81.7,58.14,19.0,7.4,10,22,70.11,79.46950000000001,1,1,0,0,0,1,0,1,0,0,0,0,0,1
S4233,80.9,93.14,58.1,69.7,73.46,60.1,6.9,5.7,3,22,81.91,77.9165,0,1,0,0,1,0,0,0,1,0,0,0,1,0
S4234,81.95,82.78,62.67,15.3,66.58,94.48,6.7,8.3,8,21,67.17,68.50800000000001,0,0,0,1,0,0,0,1,0,0,0,0,1,0
S4235,99.13,55.01,87.51,45.9,90.11,95.58,23.5,5.2,2,18,54.26,74.765,1,1,1,1,0,0,0,0,1,0,0,0,0,1
S4236,44.51,93.26,78.31,11.1,57.72,80.39,26.2,8.1,8,22,98.22,70.9225,1,1,1,0,1,0,0,1,0,0,0,1,0,0
S4237,65.72,91.6,79.25,81.7,95.66,88.31,22.4,6.3,10,19,73.94,82.791,1,0,0,0,0,0,1,1,0,0,0,0,1,0
S4238,54.35,87.68,60.5,29.1,66.7,87.0,11.9,6.3,6,24,47.86,60.78450000000001,0,0,0,1,0,0,0,0,0,0,1,1,0,0
S4239,77.83,73.3,81.45,76.7,73.05,83.09,10.6,4.8,4,24,64.37,72.65700000000001,0,1,1,1,0,0,0,1,0,0,0,0,1,0
S4240,88.41,87.88,88.53,81.5,96.46,91.36,19.1,8.9,4,19,59.76,83.2495,0,1,0,0,0,0,1,0,1,0,0,0,0,1
S4241,97.98,73.94,94.26,89.2,88.06,84.27,9.9,5.7,7,20,52.85,79.3045,1,1,1,0,0,0,1,0,0,1,0,0,0,1
S4242,67.28,86.83,86.84,75.4,53.72,76.7,14.5,5.0,7,22,96.01,75.689,1,1,0,0,1,0,0,0,1,0,0,1,0,0
S4243,87.17,94.01,78.82,56.5,78.91,61.85,20.7,4.2,9,22,92.86,84.772,0,0,0,0,1,0,0,1,0,0,0,1,0,0
S4244,95.02,94.53,83.66,59.8,65.52,87.19,12.1,6.5,4,22,51.95,72.43199999999999,1,1,0,0,1,0,0,0,1,0,0,0,1,0
S4245,81.0,72.73,74.26,32.1,75.42,73.67,14.4,4.2,9,23,61.13,69.999,0,1,0,1,0,0,0,0,1,0,0,0,1,0
S4246,54.56,92.97,61.34,17.7,87.15,64.74,14.0,6.3,4,22,85.74,76.7285,1,1,1,0,1,0,0,0,0,0,1,0,1,0
S4247,76.47,55.07,94.11,13.1,74.81,90.1,16.5,8.5,2,22,52.51,65.3675,1,0,1,1,0,0,0,0,1,0,0,0,1,0
S4248,98.2,55.09,76.63,18.2,53.55,84.84,21.9,6.5,7,19,75.49,66.50399999999999,0,0,0,0,0,1,0,0,0,1,0,1,0,0
S4249,99.25,77.41,79.72,93.4,76.5,96.87,24.6,4.2,9,18,81.99,82.5885,1,1,1,0,0,0,1,0,1,0,0,0,0,1
S4250,78.54,82.59,99.51,16.4,51.21,58.27,21.6,5.3,10,18,79.24,70.1135,1,1,1,0,0,0,1,0,0,1,0,1,0,0
S4251,93.22,57.65,99.25,72.4,67.42,82.46,5.7,4.2,2,20,82.38,76.9965,1,0,1,0,0,1,0,0,1,0,0,1,0,0
S4252,52.02,73.61,79.32,18.5,73.9,62.21,27.4,8.4,6,19,82.4,70.4715,1,1,1,0,1,0,0,1,0,0,0,0,0,1
S4253,54.76,54.72,51.7,97.5,82.23,95.18,19.5,5.2,6,22,97.89,75.60849999999999,1,0,0,1,0,0,0,0,1,0,0,1,0,0
S4254,97.17,80.1,69.81,36.7,75.31,54.97,28.0,4.3,10,18,60.79,73.197,0,0,1,1,0,0,0,1,0,0,0,1,0,0
S4255,48.11,92.75,96.86,41.2,57.6,82.81,29.1,8.8,3,21,92.72,73.33500000000001,1,1,0,1,0,0,0,0,1,0,0,0,1,0
S4256,51.47,86.88,64.42,40.5,96.61,89.55,16.7,6.4,8,21,41.31,68.53,0,1,0,0,0,0,1,0,0,1,0,1,0,0
S4257,65.23,68.91,99.96,81.6,82.51,67.75,27.9,6.0,5,21,57.29,73.27250000000001,1,1,1,0,1,0,0,1,0,0,0,1,0,0
S4258,75.38,99.69,54.22,21.8,65.85,97.71,14.1,8.6,4,22,42.92,63.25749999999999,1,1,0,1,0,0,0,1,0,0,0,1,0,0
S4259,76.23,83.15,78.41,83.10000000000001,98.3,92.54,11.5,6.7,4,22,79.07,85.1605,0,1,0,1,0,0,0,0,1,0,0,1,0,0
S4260,57.52,90.76,75.77,65.7,94.13,64.73,6.8,5.4,5,20,46.05,72.8555,0,0,0,1,0,0,0,0,0,0,1,1,0,0
S4261,95.24,83.48,62.77,22.0,57.17,50.38,16.3,8.0,10,24,90.74,74.021,1,1,0,0,0,1,0,0,0,0,1,0,1,0
S4262,94.91,99.47,97.43,6.5,82.77,64.83,22.2,5.4,4,20,78.8,83.756,1,0,1,1,0,0,0,0,1,0,0,0,1,0
S4263,63.52,91.07,80.96,77.5,78.0,64.07,29.4,6.2,6,20,41.73,68.99199999999999,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S4264,66.06,75.97,61.51,21.9,59.64,94.5,18.0,8.0,8,23,82.89,67.16499999999999,0,1,1,1,0,0,0,0,1,0,0,1,0,0
S4265,82.15,68.34,69.2,88.9,61.67,98.36,23.4,8.7,2,21,91.72,75.3695,0,1,1,1,0,0,0,0,0,1,0,1,0,0
S4266,79.78,84.11,86.06,13.0,78.19,53.52,27.4,7.0,7,22,79.67,77.214,0,0,0,1,0,0,0,0,0,1,0,0,1,0
S4267,62.94,79.51,64.88,61.6,66.06,73.56,18.6,6.5,6,21,41.83,61.211,1,0,0,0,0,1,0,0,1,0,0,0,0,1
S4268,64.85,81.47,93.98,69.2,91.74,77.42,9.2,4.4,4,20,91.48,85.19800000000001,1,0,1,1,0,0,0,0,0,0,1,1,0,0
S4269,60.88,67.15,58.28,65.8,54.89,54.65,26.2,7.1,2,22,83.95,65.777,1,1,1,0,1,0,0,0,0,1,0,0,1,0
S4270,54.12,71.44,63.23,31.6,95.7,68.87,19.4,5.6,1,19,62.71,71.1245,1,0,0,1,0,0,0,0,0,1,0,0,1,0
S4271,67.49,77.9,57.24,87.6,92.03,65.85,24.0,6.6,8,18,59.72,74.45150000000001,1,0,1,0,0,1,0,1,0,0,0,1,0,0
S4272,81.19,91.96,55.21,77.0,86.93,76.8,21.5,7.7,8,18,68.79,78.62,0,0,0,0,0,1,0,1,0,0,0,1,0,0
S4273,84.52,88.15,65.02,51.0,63.13,83.06,6.5,7.2,9,20,92.03,76.899,0,1,1,0,1,0,0,0,1,0,0,0,0,1
S4274,86.73,55.93,99.96,60.3,85.75,85.17,9.2,4.5,5,24,55.12,73.915,0,0,1,0,0,0,1,0,0,1,0,0,1,0
S4275,62.48,62.28,54.72,56.6,71.94,56.84,12.2,6.0,9,21,46.06,60.113,1,0,0,0,1,0,0,0,1,0,0,0,1,0
S4276,85.88,51.33,60.65,94.7,81.69,90.65,12.1,5.0,4,19,91.88,78.85849999999999,0,1,1,0,1,0,0,0,0,0,1,1,0,0
S4277,40.39,50.4,63.58,89.60000000000001,65.63,83.93,26.0,4.8,10,22,41.58,54.5405,1,0,1,0,0,1,0,0,1,0,0,1,0,0
S4278,68.62,61.22,80.96,23.5,91.79,94.45,20.0,5.1,4,24,94.66,79.949,1,1,1,1,0,0,0,0,1,0,0,0,1,0
S4279,87.63,89.97,87.27,26.3,52.03,72.47,7.1,8.6,5,21,58.34,66.87599999999999,1,0,0,1,0,0,0,0,1,0,0,0,0,1
S4280,77.8,95.24,87.6,98.1,84.57,94.69,14.7,7.6,3,20,70.49,82.61449999999999,0,0,0,0,0,0,1,0,1,0,0,0,1,0
S4281,68.44,69.59,50.43,23.700000000000003,91.43,93.29,18.9,8.5,5,21,47.94,66.34649999999999,1,1,1,0,0,0,1,0,1,0,0,0,0,1
S4282,78.68,78.16,82.59,95.3,82.32,71.92,11.3,6.5,5,20,94.14,84.781,1,0,1,0,0,0,1,0,0,1,0,0,0,1
S4283,94.42,85.3,81.54,65.0,59.6,69.06,6.0,4.0,10,23,84.99,77.4895,0,1,1,0,0,0,1,0,0,0,1,0,0,1
S4284,73.98,97.65,75.88,5.0,64.25,96.64,14.5,4.2,4,18,95.45,76.72,1,0,0,0,1,0,0,0,0,1,0,0,1,0
S4285,87.99,95.65,68.96,33.6,75.75,85.76,16.5,4.7,5,24,80.99,79.0945,0,1,1,0,1,0,0,0,1,0,0,1,0,0
S4286,98.84,52.86,89.87,47.6,66.47,96.41,27.6,7.9,5,18,51.08,66.833,1,0,0,1,0,0,0,0,0,1,0,1,0,0
S4287,82.33,62.41,67.19,83.3,50.25,89.85,27.7,5.0,9,21,58.5,62.295,0,0,1,0,1,0,0,0,0,1,0,0,1,0
S4288,74.4,52.46,61.5,32.9,52.03,80.46,17.5,4.5,1,19,69.21,59.7355,1,1,0,1,0,0,0,0,0,0,1,0,0,1
S4289,42.25,80.83,65.5,31.1,88.39,55.79,16.8,8.3,7,22,76.44,72.194,1,1,0,1,0,0,0,1,0,0,0,0,1,0
S4290,62.47,85.52,71.98,92.0,54.19,64.57,21.0,5.1,1,20,95.59,74.15100000000001,0,0,0,1,0,0,0,0,0,0,1,1,0,0
S4291,73.93,65.41,60.7,7.9,96.4,98.44,11.5,6.5,1,22,63.04,72.046,1,1,1,1,0,0,0,0,0,1,0,0,0,1
S4292,87.83,92.69,80.38,55.2,72.14,65.97,12.1,5.7,3,18,82.18,80.063,0,0,0,0,0,1,0,1,0,0,0,0,1,0
S4293,66.29,72.64,94.21,50.4,87.91,54.66,5.1,8.5,5,19,97.66,83.5685,1,1,1,1,0,0,0,0,1,0,0,0,1,0
S4294,97.6,99.92,79.77,5.699999999999999,56.28,85.38,7.0,7.5,9,19,49.14,67.059,0,1,1,0,1,0,0,0,0,0,1,0,1,0
S4295,56.31,50.02,72.33,8.8,96.33,86.7,9.5,6.3,9,22,91.76,75.4615,1,1,1,0,1,0,0,0,1,0,0,0,0,1
S4296,84.67,55.47,89.84,38.2,51.69,64.27,21.0,8.3,1,18,65.24,63.732000000000006,1,1,1,0,1,0,0,0,1,0,0,0,0,1
S4297,65.14,65.09,87.4,13.4,52.11,64.88,10.3,7.6,3,22,83.95,65.565,1,0,0,0,1,0,0,1,0,0,0,0,1,0
S4298,69.16,51.28,68.35,47.8,52.73,73.44,8.1,8.0,1,21,57.61,57.5125,0,1,0,0,0,1,0,0,1,0,0,1,0,0
S4299,88.15,89.12,80.21,60.9,55.17,51.09,20.4,8.9,1,19,60.04,69.2175,0,0,0,0,0,0,1,0,1,0,0,1,0,0
S4300,57.77,52.64,86.49,69.1,74.34,89.47,21.3,5.0,9,19,41.63,61.375,0,0,0,0,0,0,1,0,1,0,0,0,0,1
S4301,45.81,87.45,62.27,54.6,89.41,65.85,6.5,5.0,2,21,98.28,80.339,0,0,1,1,0,0,0,0,0,0,1,1,0,0
S4302,71.22,52.63,68.31,38.0,64.25,92.69,24.3,6.8,1,18,88.81,68.786,0,0,0,1,0,0,0,0,0,0,1,0,1,0
S4303,71.73,62.64,55.29,13.0,87.29,90.13,20.2,6.7,6,19,45.64,63.9315,1,0,0,0,1,0,0,0,0,1,0,0,0,1
S4304,87.83,92.06,99.38,24.700000000000003,88.7,83.07,14.9,8.3,2,24,99.97,89.759,1,0,1,0,1,0,0,0,0,1,0,0,1,0
S4305,98.1,97.55,54.29,41.900000000000006,95.41,66.24,29.6,4.8,5,23,76.3,84.5695,1,0,1,0,0,0,1,0,1,0,0,0,1,0
S4306,43.32,70.73,58.43,92.4,57.47,75.82,5.3,6.1,3,23,91.22,67.6165,1,1,1,0,0,0,1,0,1,0,0,0,0,1
S4307,75.5,98.5,73.99,20.3,56.78,72.24,18.6,6.6,10,23,44.0,62.548,1,0,1,0,1,0,0,0,1,0,0,0,1,0
S4308,80.88,81.34,93.26,41.3,56.1,66.94,9.0,6.3,5,20,63.37,68.3965,0,0,1,1,0,0,0,1,0,0,0,1,0,0
S4309,99.15,70.79,67.79,73.2,67.97,92.41,13.2,4.3,8,24,80.18,76.36600000000001,1,0,0,0,0,1,0,1,0,0,0,0,1,0
S4310,96.56,90.14,88.43,70.5,74.47,74.18,8.3,4.7,6,20,46.39,74.3115,0,0,1,0,0,1,0,0,0,1,0,0,1,0
S4311,82.75,64.77,83.8,96.6,73.08,91.64,21.7,4.8,8,18,69.33,74.5945,1,0,0,0,0,0,1,0,1,0,0,1,0,0
S4312,71.31,63.29,81.93,19.1,62.85,55.26,15.0,7.0,6,21,66.56,64.833,0,1,1,0,0,0,1,1,0,0,0,0,0,1
S4313,49.69,82.83,92.25,1.7000000000000002,81.1,57.05,29.7,6.1,4,22,52.96,66.75800000000001,0,1,0,0,0,0,1,0,0,1,0,0,0,1
S4314,63.05,69.52,50.71,32.2,66.91,98.87,21.3,4.9,4,24,58.02,61.1445,0,0,1,0,0,1,0,0,1,0,0,1,0,0
S4315,75.11,56.8,96.46,15.0,68.3,79.39,27.9,7.7,10,18,98.03,75.17999999999999,1,1,0,0,0,1,0,0,1,0,0,0,1,0
S4316,83.51,53.35,91.46,54.8,55.28,75.49,11.0,8.0,10,22,57.32,63.32900000000001,1,0,0,0,1,0,0,1,0,0,0,1,0,0
S4317,78.12,89.39,96.89,89.9,79.61,76.16,13.0,5.1,3,18,52.81,76.396,1,1,1,1,0,0,0,1,0,0,0,0,0,1
S4318,82.85,83.8,89.68,68.8,82.76,60.76,14.1,7.6,8,20,72.17,80.276,1,0,1,0,0,0,1,0,1,0,0,0,0,1
S4319,65.75,70.59,93.93,13.6,87.9,85.94,26.0,4.3,10,23,80.26,76.959,0,0,0,0,1,0,0,0,0,1,0,0,1,0
S4320,83.66,94.81,60.15,11.6,95.2,54.24,10.3,8.3,9,21,83.51,82.803,0,1,1,0,0,1,0,1,0,0,0,1,0,0
S4321,48.62,70.54,65.96,91.1,88.3,78.67,28.7,8.8,8,20,85.25,76.8275,0,0,1,0,1,0,0,0,1,0,0,0,1,0
S4322,49.76,85.51,65.76,48.8,61.79,78.54,6.1,4.8,9,21,42.21,58.396,0,1,0,0,0,1,0,0,0,1,0,0,0,1
S4323,49.77,95.46,55.46,92.4,61.78,95.71,27.2,7.9,10,24,63.63,66.392,1,1,0,1,0,0,0,0,0,0,1,0,0,1
S4324,93.45,92.04,86.48,73.60000000000001,95.75,76.31,16.3,4.5,9,22,86.44,90.4865,0,1,1,0,0,1,0,0,0,1,0,0,1,0
S4325,44.56,75.56,56.81,99.3,89.51,56.85,18.1,8.8,3,18,94.29,79.08950000000002,1,0,0,0,1,0,0,1,0,0,0,0,1,0
S4326,88.09,84.03,52.63,87.10000000000001,89.11,78.64,29.9,6.3,4,19,76.13,81.2015,0,0,0,1,0,0,0,0,0,1,0,0,0,1
S4327,54.01,70.68,88.77,41.4,85.99,54.57,26.8,6.7,3,19,43.14,66.23249999999999,0,0,1,0,0,1,0,1,0,0,0,1,0,0
S4328,68.11,82.36,95.23,75.8,63.36,60.19,27.6,7.8,5,21,63.8,70.8415,0,0,1,0,0,0,1,0,0,1,0,0,0,1
S4329,94.96,62.88,88.21,47.1,92.37,51.56,19.6,5.2,9,23,44.45,73.6755,1,1,1,0,0,1,0,0,0,0,1,0,1,0
S4330,75.16,71.74,91.27,23.3,57.14,75.66,28.9,6.0,3,23,84.91,70.6965,1,1,1,1,0,0,0,0,0,1,0,1,0,0
S4331,52.61,60.48,79.78,24.1,67.5,54.23,22.2,4.4,6,21,43.81,57.349,0,1,1,0,1,0,0,0,0,0,1,0,1,0
S4332,57.05,51.91,94.39,39.7,67.32,73.47,25.5,7.1,4,20,51.14,60.749,0,1,1,1,0,0,0,1,0,0,0,0,1,0
S4333,95.23,79.43,74.84,11.1,78.01,96.65,23.0,8.0,1,19,65.02,73.896,0,1,1,0,1,0,0,0,0,1,0,1,0,0
S4334,65.63,93.22,99.42,17.8,73.17,85.99,24.5,8.3,8,20,67.76,73.5505,1,1,1,0,0,1,0,0,1,0,0,0,0,1
S4335,75.22,51.28,55.17,50.1,72.99,53.87,20.9,6.7,3,22,64.39,64.9915,1,0,1,0,0,1,0,0,0,0,1,0,1,0
S4336,67.6,59.8,90.46,95.4,77.68,61.21,23.2,7.8,8,19,67.8,73.18,1,0,0,1,0,0,0,0,1,0,0,0,1,0
S4337,62.71,73.01,82.07,57.8,70.77,83.68,15.9,4.7,5,22,82.79,73.3835,0,1,0,0,0,0,1,0,0,0,1,0,0,1
